CO_ITEM,RENDA,TX_GABARITO,answer_distribution,correct_probability
88045,K,D,[0.09496506 0.02660813 0.08089948 0.7569432  0.03722451 0.00335961],0.7569432001433435
88045,L,D,[0.09575522 0.02592855 0.07502653 0.76618323 0.03406438 0.00304209],0.7661832331093031
88045,M,D,[0.09052695 0.02510884 0.07420057 0.77240655 0.03460441 0.00315268],0.7724065455637291
88045,N,D,[0.08274997 0.02162783 0.06760004 0.79218472 0.03270296 0.00313447],0.7921847246891652
88045,O,D,[0.07936508 0.02016693 0.06508419 0.80180441 0.03034689 0.0032325 ],0.8018044097071453
88045,P,D,[0.07144771 0.01870612 0.06056708 0.81706598 0.02926516 0.00294796],0.8170659805970949
88045,Q,D,[0.06850341 0.01822873 0.05289662 0.83103046 0.02684368 0.00249709],0.8310304644581322
88655,A,D,[0.16655711 0.1596111  0.32093909 0.17500417 0.17547509 0.00241344],0.1750041695690137
88655,B,D,[0.15783049 0.13851903 0.34017614 0.19265757 0.16864535 0.00217142],0.1926575698505523
88655,C,D,[0.14481143 0.11792514 0.35157121 0.22784818 0.15575036 0.00209368],0.22784818121244083
88655,D,D,[0.13956242 0.10978598 0.34719951 0.25543292 0.14616736 0.00185181],0.2554329206149576
88655,E,D,[0.13675892 0.0996939  0.33793978 0.2871899  0.13642593 0.00199157],0.28718989741159595
88655,F,D,[0.13095912 0.09541244 0.32310423 0.32273812 0.12614412 0.00164198],0.3227381150496478
88655,G,D,[0.12847321 0.08827679 0.31283929 0.34933036 0.11966071 0.00141964],0.34933035714285715
88655,H,D,[0.12512255 0.08247817 0.2909753  0.39025165 0.10961296 0.00155936],0.390251645735095
88655,I,D,[0.11811093 0.07715756 0.27043803 0.43067306 0.10205209 0.00156833],0.4306730578074264
88655,J,D,[0.11526578 0.07273472 0.26250079 0.44889337 0.09921811 0.00138722],0.448893372848225
88655,K,D,[0.10974736 0.07055187 0.25004479 0.47321269 0.09451711 0.00192618],0.4732126858985845
88655,L,D,[0.11284047 0.06915458 0.2385214  0.4849664  0.09296074 0.00155642],0.484966395472232
88655,M,D,[0.10366311 0.06842066 0.23097133 0.50555472 0.09003903 0.00135115],0.5055547215132863
88655,N,D,[0.10479574 0.06185352 0.21565145 0.53233727 0.08436945 0.00099258],0.5323372688329329
88655,O,D,[0.10228205 0.06247889 0.20470883 0.5486081  0.07994403 0.0019781 ],0.5486080957205577
88655,P,D,[0.09760412 0.05595755 0.19150989 0.57469046 0.078898   0.00133998],0.5746904647049365
88655,Q,D,[0.09334943 0.05360413 0.18486765 0.59201765 0.07420509 0.00195605],0.5920176460795739
89149,A,A,[0.39977828 0.11593364 0.23050359 0.10192389 0.14751445 0.00434616],0.399778277035976
89149,B,A,[0.42702173 0.10581565 0.21947262 0.09385543 0.14901268 0.0048219 ],0.42702172883558553
89149,C,A,[0.45605005 0.09502095 0.20749241 0.08438517 0.15251037 0.00454105],0.4560500462631092
89149,D,A,[0.46973567 0.09020535 0.20210335 0.07995316 0.15344016 0.00456231],0.46973567231172886
89149,E,A,[0.48092957 0.0857721  0.19638443 0.07917622 0.15292204 0.00481564],0.4809295713316
89149,F,A,[0.4940922  0.08278693 0.18933821 0.07745049 0.15196095 0.00437122],0.4940921950407722
89149,G,A,[0.50326786 0.08042857 0.18336607 0.0764375  0.15217857 0.00432143],0.5032678571428572
89149,H,A,[0.5077548  0.07980765 0.17889724 0.07854708 0.15004435 0.00494888],0.5077547971427238
89149,I,A,[0.52006803 0.07709129 0.16862892 0.08252524 0.14709196 0.00459455],0.5200680347242164
89149,J,A,[0.52326755 0.07560376 0.1677281  0.08402169 0.14512264 0.00425626],0.5232675452424491
89149,K,A,[0.53399928 0.0755241  0.16609927 0.07991399 0.13962552 0.00483784],0.5339992832825659
89149,L,A,[0.53332154 0.07279802 0.16162009 0.08648744 0.14241245 0.00336045],0.5333215422709586
89149,M,A,[0.53280288 0.07472602 0.15804684 0.08744933 0.14239604 0.00457889],0.5328028824500826
89149,N,A,[0.53975551 0.07632431 0.15061122 0.08980253 0.13984955 0.00365688],0.5397555114408108
89149,O,A,[0.53312105 0.07299657 0.15274762 0.0977469  0.13938341 0.00400444],0.533121049838375
89149,P,A,[0.53068553 0.07412767 0.15222169 0.09738972 0.14171625 0.00385914],0.5306855335798896
89149,Q,A,[0.53158815 0.07541202 0.14749459 0.10263026 0.13867155 0.00420343],0.5315881471616447
89554,A,D,[0.2498602  0.20586879 0.30911713 0.16713595 0.0649766  0.00304133],0.1671359475713487
89554,B,D,[0.22430003 0.22398615 0.31429903 0.17388942 0.06054449 0.00298088],0.17388942118845974
89554,C,D,[0.19164927 0.24993763 0.31753861 0.18290823 0.054641   0.00332526],0.1829082285176542
89554,D,D,[0.17864996 0.27031247 0.31006353 0.18544138 0.05204155 0.00349112],0.18544137736626407
89554,E,D,[0.16608179 0.2860052  0.30807259 0.18652903 0.0499366  0.00337479],0.18652902829185825
89554,F,D,[0.15535586 0.30360016 0.30386642 0.18486714 0.04876019 0.00355023],0.18486714372885116
89554,G,D,[0.14891964 0.3170625  0.2940625  0.18803571 0.04802679 0.00389286],0.18803571428571428
89554,H,D,[0.13840982 0.3374574  0.28681078 0.18538681 0.04770531 0.00422989],0.18538680610672767
89554,I,D,[0.13052506 0.35260984 0.28106293 0.18387047 0.04731506 0.00461664],0.18387046895363476
89554,J,D,[0.12428274 0.36543918 0.2737247  0.18702314 0.04524245 0.00428779],0.18702314143388613
89554,K,D,[0.12340978 0.37385773 0.2682315  0.18379323 0.04470525 0.00600251],0.18379322702024728
89554,L,D,[0.12058719 0.38415281 0.26483905 0.18022639 0.0453838  0.00481075],0.1802263883975946
89554,M,D,[0.11413451 0.39134514 0.26054646 0.1810539  0.04774058 0.0051794 ],0.1810538958114397
89554,N,D,[0.11252743 0.39556995 0.2616759  0.1805454  0.04461394 0.00506739],0.1805453975551144
89554,O,D,[0.1016066  0.40811502 0.25695952 0.18135765 0.04650938 0.00545183],0.18135764944275581
89554,P,D,[0.09915849 0.41957442 0.25180897 0.17869968 0.04475532 0.00600311],0.17869968376480677
89554,Q,D,[0.09563842 0.43977859 0.23963709 0.17467122 0.04473947 0.00553521],0.1746712169136008
89637,A,E,[0.24112863 0.31058874 0.21661156 0.13234703 0.09487977 0.00444427],0.0948797692511454
89637,B,E,[0.23631348 0.31555636 0.21587317 0.13426798 0.09371776 0.00427125],0.09371776375443736
89637,C,E,[0.23148923 0.32513966 0.21223872 0.13482617 0.09182517 0.00448105],0.09182516649982474
89637,D,E,[0.23184509 0.3276449  0.21033025 0.13525164 0.09025739 0.00467073],0.0902573888154043
89637,E,E,[0.23093918 0.33149759 0.20953778 0.13610574 0.08721295 0.00470677],0.08721295098554029
89637,F,E,[0.22720364 0.33918012 0.20751096 0.1335996  0.08804571 0.00445998],0.08804570921395684
89637,G,E,[0.22407143 0.3405     0.2058125  0.13616964 0.08849107 0.00495536],0.08849107142857143
89637,H,E,[0.22353051 0.34443251 0.20534105 0.13569261 0.0856716  0.00533171],0.085671599981325
89637,I,E,[0.21640785 0.35212388 0.20766053 0.13244682 0.08570608 0.00565483],0.08570608115570674
89637,J,E,[0.21060597 0.35553944 0.20612901 0.13894319 0.08351725 0.00526515],0.0835172457279778
89637,K,E,[0.21125246 0.36167354 0.20283103 0.13550439 0.08296004 0.00577853],0.08296004300304605
89637,L,E,[0.21199151 0.36777503 0.19738238 0.13491334 0.08181818 0.00611956],0.08181818181818182
89637,M,E,[0.20537457 0.36619877 0.20559976 0.13320072 0.08377121 0.00585498],0.083771205524696
89637,N,E,[0.19940445 0.37326298 0.20374047 0.13378957 0.08306342 0.00673911],0.08306342075018285
89637,O,E,[0.19216481 0.38495682 0.2038404  0.13161577 0.08119844 0.00622377],0.08119843682153713
89637,P,E,[0.18829394 0.37975023 0.20694645 0.13651712 0.08109557 0.00739669],0.08109556734737632
89637,Q,E,[0.1824538  0.39237556 0.20280506 0.12872482 0.08652406 0.0071167 ],0.086524055268853
90130,A,B,[0.17756478 0.2877395  0.25334301 0.17114854 0.10725113 0.00295304],0.28773950494952366
90130,B,B,[0.17993561 0.29922945 0.24489084 0.17718601 0.09583595 0.00292214],0.2992294504832913
90130,C,B,[0.18915138 0.31620598 0.23332396 0.1777735  0.08021992 0.00332526],0.3162059829410706
90130,D,B,[0.19093176 0.32166013 0.22946853 0.17995533 0.07470564 0.00327862],0.32166012533339117
90130,E,B,[0.1961603  0.32597754 0.22394626 0.18040062 0.07008927 0.00342602],0.32597753557294534
90130,F,B,[0.20023298 0.33135852 0.21941532 0.17969712 0.06604538 0.00325068],0.33135851777888725
90130,G,B,[0.19741964 0.33316071 0.21888393 0.18146429 0.06521429 0.00385714],0.3331607142857143
90130,H,B,[0.19810449 0.33690648 0.21557496 0.18155843 0.06407395 0.00378169],0.33690648489658714
90130,I,B,[0.19712399 0.33869364 0.21437565 0.18382629 0.06200437 0.00397606],0.3386936449382607
90130,J,B,[0.19553566 0.34027997 0.21312819 0.18554133 0.06122706 0.00428779],0.34027996721104736
90130,K,B,[0.19306576 0.3437556  0.21031177 0.18352446 0.06329511 0.0060473 ],0.3437555993549543
90130,L,B,[0.19561372 0.34778918 0.2068624  0.1848249  0.06034666 0.00456314],0.34778917580474
90130,M,B,[0.18724666 0.35171145 0.20616274 0.18521994 0.06455487 0.00510434],0.35171145473652604
90130,N,B,[0.19365792 0.34353777 0.21303939 0.18425452 0.06101766 0.00449274],0.34353777034792604
90130,O,B,[0.18772615 0.35658803 0.20543253 0.18584455 0.05857095 0.0058378 ],0.3565880252810344
90130,P,B,[0.18084365 0.36409927 0.20764324 0.18180844 0.05869111 0.00691429],0.36409926569116147
90130,Q,B,[0.18332778 0.37181621 0.19448144 0.18528384 0.05893125 0.00615948],0.3718162144165141
90238,A,D,[0.28879907 0.0681651  0.17834964 0.33859844 0.1210058  0.00508197],0.3385984361663511
90238,B,D,[0.25945566 0.06108229 0.18028803 0.37523265 0.11920757 0.0047338 ],0.37523265162277947
90238,C,D,[0.2202124  0.04836626 0.17900507 0.43058481 0.11788724 0.00394421],0.4305848099107264
90238,D,D,[0.20422838 0.04399679 0.17541471 0.45496021 0.11767895 0.00372097],0.45496020990090424
90238,E,D,[0.19401504 0.03875562 0.16944377 0.47504451 0.11914215 0.00359892],0.4750445062052537
90238,F,D,[0.18417929 0.03736617 0.16534088 0.48824541 0.1217618  0.00310645],0.48824540966328284
90238,G,D,[0.17604464 0.03483036 0.16180357 0.50033036 0.12385714 0.00313393],0.5003303571428571
90238,H,D,[0.16744012 0.03086979 0.15536673 0.51937999 0.12360054 0.00334283],0.5193799897287456
90238,I,D,[0.15632524 0.02716971 0.15276888 0.52932341 0.13136445 0.00304831],0.5293234079211857
90238,J,D,[0.15407655 0.02727158 0.14846459 0.53376632 0.13339429 0.00302667],0.5337663156567249
90238,K,D,[0.14876366 0.02490593 0.14253718 0.54766171 0.1327719  0.00335961],0.5476617093710805
90238,L,D,[0.14747082 0.02497347 0.1459144  0.54747082 0.13194199 0.00222851],0.5474708171206226
90238,M,D,[0.14322174 0.02278186 0.14299655 0.55404594 0.13466446 0.00228945],0.554045939048191
90238,N,D,[0.138648   0.02303835 0.14167799 0.55683837 0.13749869 0.00229861],0.5568383658969804
90238,O,D,[0.13484827 0.02228977 0.13397983 0.57027066 0.13658513 0.00202634],0.5702706614560717
90238,P,D,[0.13233639 0.02117168 0.13898269 0.5656858  0.13876829 0.00305515],0.565685801575816
90238,Q,D,[0.14187614 0.0193108  0.13575828 0.56105377 0.13962877 0.00237223],0.5610537706009655
95509,A,E,[0.24044188 0.22737396 0.20754643 0.17909525 0.14184383 0.00369865],0.1418438324716224
95509,B,E,[0.21860626 0.24099955 0.22098508 0.17851676 0.13743975 0.00345261],0.13743974919512633
95509,C,E,[0.18911349 0.25655657 0.23507659 0.17993665 0.1358588  0.00345789],0.13585880435915332
95509,D,E,[0.17287334 0.25943578 0.24310775 0.18106121 0.1403734  0.00314851],0.14037339809614677
95509,E,E,[0.15865982 0.26306689 0.24806286 0.18170059 0.14509663 0.00341321],0.14509663289745
95509,F,E,[0.14370666 0.26149664 0.25165585 0.18308093 0.15675376 0.00330615],0.1567537582515116
95509,G,E,[0.13388393 0.26019643 0.25277679 0.18641964 0.16335714 0.00336607],0.16335714285714287
95509,H,E,[0.12371259 0.25385872 0.25446566 0.18832812 0.17613334 0.00350156],0.17613333955833604
95509,I,E,[0.11066687 0.24530052 0.24996134 0.19027634 0.19988514 0.00390979],0.19988513617989442
95509,J,E,[0.10609118 0.23828741 0.24910146 0.19629233 0.20694874 0.0032789 ],0.20694873573365283
95509,K,E,[0.10101236 0.23768142 0.24301201 0.19216986 0.22168966 0.00443469],0.22168966135101237
95509,L,E,[0.09688716 0.23427662 0.2405023  0.19678104 0.22698974 0.00456314],0.226989741775734
95509,M,E,[0.08940099 0.23018316 0.23783966 0.19805585 0.24031677 0.00420357],0.24031676925386578
95509,N,E,[0.08348135 0.22056211 0.23769721 0.19564309 0.25890712 0.00370912],0.25890711524396615
95509,O,E,[0.0790756  0.21064312 0.23307763 0.20181406 0.27162638 0.00376321],0.27162638104887343
95509,P,E,[0.07675403 0.2040521  0.22238302 0.19338586 0.30010184 0.00332315],0.3001018384520555
95509,Q,E,[0.06966872 0.18557516 0.20442817 0.19868487 0.33752289 0.00412019],0.3375228899617113
95676,A,A,[0.35287308 0.14376674 0.09836259 0.09841164 0.30295598 0.00362998],0.3528730783192222
95676,B,A,[0.41540659 0.1297728  0.08383718 0.08930885 0.27824033 0.00343425],0.4154065850963462
95676,C,A,[0.50514263 0.10900725 0.06925256 0.07781992 0.23561659 0.00316105],0.5051426261656566
95676,D,A,[0.5463842  0.10001952 0.06227638 0.07284515 0.21543466 0.00304009],0.5463841967170457
95676,E,A,[0.58896758 0.08784052 0.0560394  0.06798243 0.1963268  0.00284327],0.588967584113526
95676,F,A,[0.62620514 0.07627448 0.0533644  0.06290564 0.17856549 0.00268486],0.6262051367393354
95676,G,A,[0.64761607 0.07159821 0.04940179 0.05990179 0.16891071 0.00257143],0.6476160714285715
95676,H,A,[0.67867781 0.06447547 0.04398898 0.05729493 0.15295765 0.00260516],0.6786778094215417
95676,I,A,[0.70488834 0.0582713  0.04077666 0.05243975 0.14103952 0.00258444],0.7048883391133397
95676,J,A,[0.71798348 0.05448011 0.03896841 0.05309288 0.13314206 0.00233306],0.7179834794123211
95676,K,A,[0.73678552 0.04972227 0.03758287 0.05039419 0.12269307 0.00282207],0.7367855223078301
95676,L,A,[0.74361514 0.04602052 0.03937036 0.04785992 0.12087018 0.00226388],0.7436151397240891
95676,M,A,[0.74737277 0.04721513 0.03651854 0.04995496 0.11661162 0.00232698],0.7473727668518241
95676,N,A,[0.76940759 0.04299446 0.03270296 0.04466618 0.1085571  0.00167172],0.7694075854142722
95676,O,A,[0.77970763 0.03912771 0.03300043 0.04139528 0.10363294 0.00313601],0.7797076277319438
95676,P,A,[0.78662164 0.03789462 0.0325883  0.04105698 0.09910489 0.00273356],0.786621643351021
95676,Q,A,[0.80014983 0.03366905 0.02950724 0.04174297 0.09247545 0.00245547],0.8001498252039287
95739,A,D,[0.27890002 0.12275211 0.19458643 0.23587007 0.15948356 0.00840781],0.2358700664187817
95739,B,D,[0.26181613 0.11494367 0.19336608 0.25922071 0.16309292 0.00756049],0.2592207134282662
95739,C,D,[0.23915659 0.10197147 0.18022086 0.30623336 0.16547983 0.00693789],0.3062333618596191
95739,D,D,[0.22388273 0.09664115 0.17603487 0.33368172 0.16317193 0.00658759],0.3336817225751892
95739,E,D,[0.21102985 0.09293152 0.16989203 0.36318344 0.1572638  0.00569936],0.3631834424108915
95739,F,D,[0.19387585 0.08925501 0.15974926 0.39591724 0.15548899 0.00571365],0.39591723525822375
95739,G,D,[0.1840625  0.08547321 0.15495536 0.42236607 0.1478125  0.00533036],0.4223660714285714
95739,H,D,[0.1652925  0.08010645 0.14720575 0.46208506 0.14006256 0.00524768],0.46208506466221577
95739,I,D,[0.15126682 0.07527998 0.14002341 0.49557112 0.13273398 0.00512469],0.49557111616708266
95739,J,D,[0.14219055 0.07241945 0.1385018  0.51516489 0.12702566 0.00469765],0.5151648905983984
95739,K,D,[0.13389178 0.06929762 0.12829242 0.54398853 0.12009497 0.00443469],0.5439885325210536
95739,L,D,[0.12667138 0.06784577 0.13024407 0.54835515 0.12278033 0.00410329],0.5483551467987265
95739,M,D,[0.12089026 0.06481759 0.12689536 0.5663564  0.11679928 0.0042411 ],0.5663564029425011
95739,N,D,[0.11602758 0.06242817 0.12093825 0.58431721 0.11174381 0.00454498],0.5843172082332044
95739,O,D,[0.10778212 0.06204468 0.11347518 0.60780624 0.10512858 0.00376321],0.6078062430646017
95739,P,D,[0.10269604 0.06094227 0.11105751 0.62646728 0.09492416 0.00391274],0.626467277697379
95739,Q,D,[0.09380722 0.0572249  0.10254703 0.64945064 0.09314134 0.00382887],0.6494506409189279
95823,A,C,[0.14085295 0.14787744 0.30410384 0.22736415 0.17049122 0.0093104 ],0.30410383698456767
95823,B,C,[0.12971039 0.14312801 0.33566627 0.22565831 0.15726148 0.00857553],0.33566627386629366
95823,C,C,[0.11507672 0.13845143 0.37932276 0.2191103  0.1398788  0.00815999],0.37932275860762255
95823,D,C,[0.10805126 0.13360366 0.40688249 0.21272416 0.13091051 0.00782792],0.40688249452479563
95823,E,C,[0.10333124 0.12876702 0.43687803 0.20350542 0.12042291 0.00709538],0.43687803378629336
95823,F,C,[0.09678815 0.12541188 0.46623398 0.1949853  0.10939147 0.00718922],0.46623398235979363
95823,G,C,[0.09389286 0.121875   0.48632143 0.18889286 0.10229464 0.00672321],0.48632142857142857
95823,H,C,[0.09139549 0.11543023 0.51988421 0.17602129 0.09050843 0.00676035],0.519884214949344
95823,I,C,[0.08502132 0.10757439 0.5469285  0.17039606 0.08380641 0.00627333],0.5469284972719842
95823,J,C,[0.08449461 0.10612271 0.56270887 0.16233684 0.07806293 0.00627404],0.5627088719339176
95823,K,C,[0.08085469 0.10325211 0.57771905 0.1579914  0.07346354 0.00671923],0.5777190467658125
95823,L,C,[0.08065087 0.10155642 0.58726565 0.15341351 0.07117085 0.0059427 ],0.5872656526353024
95823,M,C,[0.07847921 0.09615673 0.60081069 0.15170395 0.06706951 0.00577991],0.6008106890857229
95823,N,C,[0.0764288  0.09434751 0.60803469 0.15087243 0.06425661 0.00605997],0.6080346881203637
95823,O,C,[0.07164568 0.09205384 0.62194239 0.14633087 0.06165871 0.0063685 ],0.6219423939788682
95823,P,C,[0.07557485 0.0923514  0.62887924 0.14155545 0.05633274 0.00530632],0.6288792410355363
95823,Q,C,[0.07770102 0.09081072 0.63209589 0.13696521 0.05705843 0.00536874],0.6320958881305144
96189,A,D,[0.19530261 0.1558634  0.16357465 0.21942725 0.26305566 0.00277644],0.21942724837877345
96189,B,D,[0.1640272  0.14759382 0.16355914 0.2455865  0.27632772 0.00290562],0.2455865023512957
96189,C,D,[0.13082828 0.13569144 0.16537877 0.2797355  0.28546075 0.00290526],0.2797354950152684
96189,D,D,[0.11859835 0.12975259 0.16353622 0.29857536 0.28676627 0.00277121],0.29857536266452717
96189,E,D,[0.1092035  0.12491835 0.16222672 0.31867083 0.28197082 0.00300977],0.3186708333866981
96189,F,D,[0.09996117 0.12206135 0.16173518 0.33527487 0.2778388  0.00312864],0.3352748654795584
96189,G,D,[0.09416071 0.12128571 0.16029464 0.34752679 0.27379464 0.0029375 ],0.3475267857142857
96189,H,D,[0.0898548  0.11603716 0.16071712 0.36821514 0.26169289 0.00348289],0.36821513609412204
96189,I,D,[0.08541892 0.11161671 0.16043383 0.3870469  0.25234698 0.00313667],0.38704689536347775
96189,J,D,[0.08272905 0.11343717 0.15505391 0.39933161 0.2459802  0.00346806],0.39933160981146354
96189,K,D,[0.07642    0.10903064 0.15727468 0.41569611 0.23759183 0.00398674],0.4156961118079197
96189,L,D,[0.07852848 0.10774673 0.15443933 0.42133003 0.23448886 0.00346657],0.4213300318358684
96189,M,D,[0.07570185 0.10478907 0.15204174 0.43345594 0.23014562 0.00386579],0.43345593754691486
96189,N,D,[0.07397346 0.10045972 0.15395465 0.44723644 0.2206666  0.00370912],0.4472364434228398
96189,O,D,[0.07193516 0.09832586 0.1428089  0.4643219  0.21831428 0.00429392],0.4643218989723549
96189,P,D,[0.06967894 0.09261939 0.14541459 0.48469743 0.2038377  0.00375194],0.4846974325990245
96189,Q,D,[0.06409189 0.09085234 0.14553854 0.50478608 0.19061095 0.00412019],0.5047860829032795
96244,A,E,[0.20285689 0.25101787 0.19215336 0.17130552 0.18012538 0.00254098],0.18012538139293038
96244,B,E,[0.20047136 0.27226205 0.18509157 0.1674798  0.17206125 0.00263397],0.1720612474899322
96244,C,E,[0.19095454 0.30211231 0.17722402 0.16468088 0.16237878 0.00264947],0.1623787764433932
96244,D,E,[0.18298675 0.31828176 0.17442592 0.16210942 0.15981092 0.00238524],0.15981091571437864
96244,E,E,[0.1749318  0.3338926  0.16904033 0.15906966 0.16059376 0.00247186],0.16059375760447753
96244,F,E,[0.16532978 0.34580352 0.16703833 0.15415765 0.16525212 0.00241859],0.16525212181727408
96244,G,E,[0.15663393 0.35511607 0.16552679 0.15311607 0.16732143 0.00228571],0.16732142857142857
96244,H,E,[0.14666418 0.36512442 0.15891498 0.14977357 0.17706709 0.00245576],0.17706708996685186
96244,I,E,[0.13666586 0.36504606 0.15820282 0.14552362 0.19217601 0.00238563],0.19217600671511564
96244,J,E,[0.13197553 0.37161864 0.15483322 0.13670471 0.2023772  0.0024907 ],0.20237719906677595
96244,K,E,[0.12694858 0.36942304 0.15373589 0.13787852 0.20914711 0.00286687],0.2091471062533596
96244,L,E,[0.12309869 0.36880085 0.15125575 0.13501946 0.21959675 0.00222851],0.21959674566678458
96244,M,E,[0.11830056 0.37194115 0.14592404 0.13395136 0.22710554 0.00277736],0.22710553970875244
96244,N,E,[0.11937102 0.36986731 0.14162574 0.12851322 0.23780169 0.00282102],0.23780169261310208
96244,O,E,[0.10647947 0.3691803  0.1408308  0.12640517 0.25440247 0.00270179],0.2544024702079413
96244,P,E,[0.10216005 0.35927534 0.1380179  0.1251541  0.27303425 0.00235836],0.27303424987940184
96244,Q,E,[0.10379557 0.35308806 0.13255369 0.11478275 0.2927418  0.00303812],0.29274180123189614
96291,A,C,[0.22446997 0.1802333  0.12842273 0.30302465 0.15634412 0.00750522],0.1284227256227374
96291,B,C,[0.21439925 0.19653969 0.13254443 0.30508107 0.14479283 0.00664273],0.1325444286590089
96291,C,C,[0.20149874 0.21454398 0.13777564 0.30981125 0.13042723 0.00594315],0.13777564444669005
96291,D,C,[0.197914   0.22360951 0.14525229 0.30322007 0.12414945 0.00585467],0.14525229308064272
96291,E,C,[0.1956544  0.23302681 0.15750714 0.29113462 0.11706093 0.00561611],0.1575071402041522
96291,F,C,[0.19213402 0.24030621 0.16926832 0.2806346  0.11240916 0.00524768],0.1692683197426083
96291,G,C,[0.18775    0.24358929 0.18363393 0.27175    0.10810714 0.00516964],0.18363392857142857
96291,H,C,[0.18684346 0.24759326 0.20284794 0.25629581 0.10160138 0.00481815],0.2028479387459732
96291,I,C,[0.18035829 0.24872435 0.228579   0.24013165 0.09705993 0.00514678],0.22857900201011686
96291,J,C,[0.17797465 0.2520966  0.23453559 0.23365282 0.09672741 0.00501293],0.23453559493032347
96291,K,C,[0.17859703 0.25210536 0.24457982 0.22406379 0.09527862 0.00537538],0.24457982440422862
96291,L,C,[0.17962504 0.25086664 0.25022993 0.22104705 0.0936682  0.00456314],0.25022992571630703
96291,M,C,[0.18034079 0.25135115 0.26298604 0.21047891 0.09052695 0.00431617],0.26298603813241256
96291,N,C,[0.17704524 0.24459304 0.27677359 0.20577787 0.09006373 0.00574653],0.27677358687702436
96291,O,C,[0.17643653 0.24899889 0.28417041 0.19669996 0.08858011 0.0051141 ],0.28417040575095287
96291,P,C,[0.17409015 0.24114273 0.30299619 0.19027711 0.08720587 0.00428793],0.30299619445784426
96291,Q,C,[0.16792908 0.24429832 0.30406193 0.19202597 0.08756451 0.00412019],0.3040619277509572
96315,A,A,[0.35616949 0.13301416 0.18837622 0.17150173 0.14790688 0.00303152],0.3561694905277203
96315,B,A,[0.39927424 0.12506654 0.17148673 0.16442367 0.13674592 0.0030029 ],0.3992742370678737
96315,C,A,[0.45800478 0.11159041 0.14843984 0.15648615 0.12274092 0.00273789],0.4580047810475989
96315,D,A,[0.48929028 0.10537112 0.13724223 0.15005746 0.11526769 0.00277121],0.48929028340958863
96315,E,A,[0.5227654  0.10014857 0.12470062 0.14136964 0.10824293 0.00277283],0.5227654042700342
96315,F,A,[0.55628779 0.0924835  0.11619238 0.13138071 0.10080435 0.00285128],0.5562877905364176
96315,G,A,[0.57560714 0.08988393 0.10839286 0.12778571 0.0956875  0.00264286],0.5756071428571429
96315,H,A,[0.60771278 0.08400019 0.09972454 0.11705495 0.08889304 0.0026145 ],0.6077127783743406
96315,I,A,[0.63526319 0.07976409 0.0905657  0.10945197 0.08248106 0.00247399],0.635263192772415
96315,J,A,[0.64909515 0.07393278 0.08903462 0.10486159 0.08086891 0.00220695],0.6490951510183492
96315,K,A,[0.66041032 0.07583766 0.08488622 0.09863824 0.07736069 0.00286687],0.6604103207310518
96315,L,A,[0.67067563 0.07120623 0.08252565 0.09840821 0.07481429 0.00237   ],0.6706756278740714
96315,M,A,[0.68728419 0.06676925 0.07949257 0.09124005 0.07311215 0.00210179],0.6872841915628284
96315,N,A,[0.69668791 0.06232369 0.07658552 0.09074287 0.0711002  0.00255982],0.6966879113990179
96315,O,A,[0.71216288 0.06281662 0.07048777 0.08433444 0.06725527 0.00294302],0.7121628793361316
96315,P,A,[0.72439299 0.0591199  0.0656054  0.08029158 0.06849976 0.00209037],0.7243929892265638
96315,Q,A,[0.75178958 0.05493591 0.05847345 0.07183286 0.06026303 0.00270518],0.7517895788247045
96502,A,C,[0.09877464 0.08418605 0.54766553 0.1657232  0.09939271 0.00425787],0.5476655318898449
96502,B,C,[0.07446504 0.07186595 0.60142142 0.15467708 0.09370859 0.00386193],0.6014214234057628
96502,C,C,[0.05077258 0.05771362 0.6558972  0.14211143 0.08990833 0.00359684],0.6558972043187323
96502,D,C,[0.04174599 0.05123924 0.6815838  0.13371208 0.08850966 0.00320923],0.681583797731856
96502,E,C,[0.03501582 0.04628005 0.70032915 0.12520012 0.08998578 0.00318908],0.7003291538057609
96502,F,C,[0.0310978  0.04191491 0.71599268 0.11940977 0.08862262 0.00296222],0.7159926776501914
96502,G,C,[0.02855357 0.03933929 0.72410714 0.11648214 0.08854464 0.00297321],0.7241071428571428
96502,H,C,[0.02476306 0.03622018 0.7398478  0.10951025 0.08672674 0.00293198],0.7398477986834119
96502,I,C,[0.02184622 0.03315588 0.74988403 0.1016103  0.09038899 0.00311458],0.7498840317200857
96502,J,C,[0.02068226 0.03269437 0.75184438 0.10281228 0.08916073 0.00280598],0.7518443785862917
96502,K,C,[0.01702204 0.02960939 0.76290091 0.09671206 0.09044078 0.00331482],0.7629009138147286
96502,L,C,[0.019526   0.02737885 0.76402547 0.09561372 0.09059073 0.00286523],0.7640254686947294
96502,M,C,[0.01940399 0.02777361 0.77150578 0.08793725 0.09033929 0.00304008],0.771505779912926
96502,N,C,[0.01645596 0.02549368 0.77484066 0.08593668 0.09450423 0.00276878],0.774840664507366
96502,O,C,[0.01698268 0.02436436 0.78019009 0.0842862  0.09133015 0.00284653],0.7801900902204854
96502,P,C,[0.01640135 0.02336924 0.78871201 0.07975559 0.08897465 0.00278716],0.788712011577424
96502,Q,C,[0.01710504 0.02272349 0.7821708  0.07940736 0.09576328 0.00283003],0.7821708007324788
96516,A,E,[0.18877846 0.15794327 0.18077289 0.35457034 0.11102826 0.00690677],0.11102826477253774
