CO_ITEM,TP_COR_RACA,TX_GABARITO,answer_distribution,correct_probability
89637,0,E,[0.23485213 0.32724213 0.20876413 0.13242366 0.09094734 0.00577062],0.09094734311132484
89637,1,E,[0.22437233 0.34126744 0.20676021 0.13494415 0.08809342 0.00456246],0.0880934160712617
89637,2,E,[0.22744183 0.31803713 0.21829993 0.13754046 0.09337548 0.00530517],0.09337547623417962
89637,3,E,[0.23349471 0.32329999 0.21345128 0.13356053 0.09148678 0.00470672],0.09148677856749325
89637,4,E,[0.22755735 0.3361413  0.20953023 0.13503496 0.08690647 0.0048297 ],0.08690646673967371
89637,5,E,[0.23553549 0.30908904 0.21563398 0.14074682 0.09396799 0.00502667],0.09396799343455067
90130,0,B,[0.19256432 0.31329647 0.23208704 0.17212671 0.08571772 0.00420774],0.3132964654965136
90130,1,B,[0.19200453 0.3311285  0.2217028  0.18193378 0.06962639 0.003604  ],0.3311285039234851
90130,2,B,[0.18719865 0.30764168 0.23589877 0.17590781 0.08967753 0.00367557],0.3076416838655665
90130,3,B,[0.18549145 0.30906142 0.23818148 0.17765482 0.08637371 0.00323711],0.30906142413039195
90130,4,B,[0.18389352 0.32075366 0.23075843 0.17765984 0.08334035 0.00359419],0.3207536573723079
90130,5,B,[0.18075503 0.28569963 0.25564218 0.16885515 0.10627821 0.0027698 ],0.2856996306934756
90238,0,D,[0.21336259 0.05148473 0.16461289 0.44319548 0.12274585 0.00459846],0.443195479682616
90238,1,D,[0.18738903 0.03682166 0.16505914 0.48542489 0.12201698 0.0032883 ],0.4854248905793423
90238,2,D,[0.22125918 0.05416198 0.17885811 0.42197818 0.11886268 0.00487986],0.4219781794087757
90238,3,D,[0.23828993 0.05316868 0.17393906 0.40889714 0.12154943 0.00415577],0.40889713782847914
90238,4,D,[0.22056552 0.04958863 0.17561003 0.42798978 0.12228681 0.00395923],0.42798977901328167
90238,5,D,[0.2893927  0.06657776 0.18547394 0.33145261 0.12033238 0.00677062],0.3314526056627
95509,0,E,[0.1828264  0.24498076 0.22691753 0.17976076 0.16091609 0.00459846],0.1609160855974994
95509,1,E,[0.14579908 0.25045145 0.24107019 0.18608205 0.17332914 0.0032681 ],0.1733291408742035
95509,2,E,[0.20318579 0.24959819 0.22888341 0.17783289 0.13660926 0.00389046],0.13660925741045007
95509,3,E,[0.19432277 0.24564791 0.23142804 0.18087573 0.14421919 0.00350635],0.1442191913324641
95509,4,E,[0.17749137 0.23839609 0.22634993 0.18029933 0.17375677 0.00370651],0.17375677421166427
95509,5,E,[0.23358638 0.23584325 0.19963069 0.19029545 0.136746   0.00389824],0.13674599917931884
95676,0,A,[0.50291536 0.10552416 0.07246333 0.07976677 0.23533301 0.00399736],0.5029153642702573
95676,1,A,[0.6146486  0.08025655 0.05277826 0.06334149 0.18628157 0.00269353],0.6146486037343193
95676,2,A,[0.46515376 0.12017442 0.07946563 0.08507523 0.24641509 0.00371586],0.4651537604032825
95676,3,A,[0.48488765 0.11292627 0.07373189 0.08123696 0.24403745 0.00317978],0.4848876545949059
95676,4,A,[0.52758824 0.10389465 0.06556595 0.07471991 0.22547946 0.0027518 ],0.5275882402493471
95676,5,A,[0.36489536 0.14700451 0.10125154 0.0980714  0.28487895 0.00389824],0.3648953631514157
95739,0,D,[0.22316062 0.09894205 0.1714655  0.35471267 0.14378456 0.0079346 ],0.35471267131522
95739,1,D,[0.19047529 0.08812751 0.1603805  0.407973   0.14753415 0.00550955],0.40797299652227936
95739,2,D,[0.24522423 0.10644813 0.17726432 0.30305282 0.16001021 0.00800029],0.3030528233803561
95739,3,D,[0.24099604 0.10543865 0.18227927 0.30438462 0.15995228 0.00694914],0.3043846243976377
95739,4,D,[0.22098672 0.1028557  0.17737905 0.33400724 0.15864993 0.00612136],0.3340072445455311
95739,5,D,[0.27656955 0.12299959 0.19450144 0.23645876 0.16044317 0.00902749],0.2364587607714403
95823,0,C,[0.11324838 0.13485814 0.39603871 0.20954556 0.13672157 0.00958764],0.39603871122866074
95823,1,C,[0.0981187  0.12032989 0.47166049 0.1939871  0.10918957 0.00671425],0.47166049162897244
95823,2,C,[0.11965957 0.14268894 0.36450326 0.2181701  0.14552284 0.00945529],0.3645032614486473
95823,3,C,[0.12067066 0.13813885 0.37686256 0.21396857 0.14221734 0.00814202],0.37686255543727826
95823,4,C,[0.11568809 0.13523152 0.40473984 0.20495325 0.13183388 0.00755342],0.4047398421924578
95823,5,C,[0.13838736 0.14669676 0.29852277 0.2313295  0.17224046 0.01282314],0.29852277390233894
96189,0,D,[0.13816422 0.13254388 0.16305001 0.29021399 0.27221087 0.00381702],0.2902139937484972
96189,1,D,[0.10489482 0.12177831 0.15870857 0.34449891 0.26713163 0.00298776],0.3444989127387618
96189,2,D,[0.14764491 0.14367834 0.16711511 0.26290813 0.27533611 0.00331741],0.26290812877461756
96189,3,D,[0.14369941 0.13903383 0.16388618 0.27400038 0.2764036  0.0029766 ],0.274000383916396
96189,4,D,[0.13214276 0.12669531 0.15926768 0.30896021 0.27040687 0.00252717],0.3089602111588465
96189,5,D,[0.18742306 0.1546984  0.16177677 0.22640542 0.26579811 0.00389824],0.22640541649569143
96244,0,E,[0.17681534 0.30283722 0.17783722 0.15938327 0.17991104 0.00321592],0.17991103630680452
96244,1,E,[0.15987665 0.33854234 0.16577766 0.152185   0.18124304 0.00237531],0.1812430388762189
96244,2,E,[0.19668975 0.28958172 0.18150846 0.16409317 0.16524375 0.00288315],0.1652437468381632
96244,3,E,[0.1897432  0.29405004 0.17832418 0.16447701 0.17083781 0.00256775],0.17083781028048334
96244,4,E,[0.17353214 0.29899194 0.17381293 0.15926768 0.1917839  0.00261141],0.19178389913795524
96244,5,E,[0.1981945  0.26405416 0.18926959 0.16649569 0.17829298 0.00369307],0.17829298317603612
96291,0,C,[0.20638976 0.20587882 0.17029334 0.27990503 0.12989901 0.00763405],0.17029333974513103
96291,1,C,[0.192891   0.23739674 0.18209795 0.27020273 0.11227204 0.00513955],0.18209794695781528
96291,2,C,[0.20619877 0.20478405 0.14140853 0.30621802 0.1343484  0.00704222],0.14140853393742137
96291,3,C,[0.20584525 0.20638872 0.14649277 0.29952335 0.13551127 0.00623864],0.1464927741449758
96291,4,C,[0.19801758 0.21758908 0.16342347 0.2836043  0.13124421 0.00612136],0.16342346895796478
96291,5,C,[0.22363562 0.18126795 0.12741075 0.30826836 0.14997948 0.00943783],0.1274107509232663
96315,0,A,[0.47036547 0.11060351 0.14703054 0.14561794 0.12280596 0.00357658],0.47036547246934357
96315,1,A,[0.55354099 0.09313068 0.11737749 0.13131994 0.10213689 0.00249401],0.5535409863391497
96315,2,A,[0.43077536 0.11908653 0.15902976 0.15845671 0.12931633 0.00333532],0.4307753607292035
96315,3,A,[0.45179606 0.1142413  0.15314026 0.15397665 0.1239327  0.00291303],0.4517960556329759
96315,4,A,[0.49790807 0.1056075  0.1395277  0.13947154 0.11495802 0.00252717],0.49790806727880266
96315,5,A,[0.37392286 0.13171933 0.17234304 0.17018876 0.14833812 0.00348789],0.3739228559704555
96502,0,C,[0.05797668 0.05905867 0.64895408 0.13449748 0.09542558 0.00408752],0.648954075498918
96502,1,C,[0.03419885 0.04259134 0.71380531 0.11808339 0.08839522 0.00292588],0.7138053133105526
96502,2,C,[0.06034911 0.06614675 0.63063478 0.14759566 0.09102508 0.00424861],0.630634784905559
96502,3,C,[0.06161858 0.06277282 0.63313298 0.14526499 0.09351979 0.00369083],0.6331329821578594
96502,4,C,[0.05773173 0.05989386 0.64990313 0.13478224 0.09460029 0.00308876],0.6499031252632466
96502,5,C,[0.09837915 0.08637669 0.54093147 0.16864998 0.1001231  0.0055396 ],0.5409314731226919
96516,0,E,[0.18261601 0.19181294 0.14642943 0.32378577 0.1485333  0.00682255],0.1485333012743448
96516,1,E,[0.17716423 0.22892468 0.12957729 0.31821649 0.14151444 0.00460287],0.14151443746543116
96516,2,E,[0.18764634 0.18423491 0.15827763 0.3444242  0.11875523 0.00666168],0.1187552324201874
96516,3,E,[0.18842068 0.18143665 0.15970174 0.34448893 0.12019325 0.00575875],0.12019325453906349
96516,4,E,[0.1855783  0.19900037 0.15561733 0.32732429 0.12700418 0.00547553],0.1270041838654424
96516,5,E,[0.18937218 0.1526467  0.19255232 0.34263439 0.11417727 0.00861715],0.11417726713171933
97262,0,A,[0.7411938  0.0876112  0.07649074 0.03732868 0.05166506 0.00571051],0.7411937965857177
97262,1,A,[0.80418817 0.07468386 0.05885354 0.02224403 0.03634306 0.00368734],0.804188165647596
97262,2,A,[0.74194487 0.09074751 0.07440669 0.03773163 0.04936718 0.00580211],0.7419448709970586
97262,3,A,[0.72538385 0.09425771 0.08190133 0.03854496 0.05475919 0.00515296],0.7253838540718821
97262,4,A,[0.73821357 0.08856317 0.07932497 0.03703704 0.05203156 0.0048297 ],0.7382135736949991
97262,5,A,[0.64997948 0.11058679 0.10443168 0.05785802 0.07016824 0.00697579],0.6499794829708658
97590,0,E,[0.06552056 0.23172638 0.26289372 0.25468863 0.18159413 0.00357658],0.18159413320509737
97590,1,E,[0.0613185  0.23124317 0.2378867  0.26149454 0.20546712 0.00258998],0.20546711823997535
97590,2,E,[0.07221747 0.22654197 0.27801779 0.25617034 0.16390514 0.00314729],0.16390514265759937
97590,3,E,[0.06647861 0.22787059 0.27435438 0.25831092 0.17029684 0.00268866],0.17029683717706773
97590,4,E,[0.06208407 0.22399124 0.2558897  0.25013338 0.20498133 0.00292028],0.20498132704349536
97590,5,E,[0.07427165 0.22148133 0.29277801 0.24394748 0.16444399 0.00307755],0.16444398851046368
97727,0,E,[0.16930151 0.10846958 0.11460087 0.20188146 0.40286126 0.00288531],0.4028612647270979
97727,1,E,[0.14897247 0.09167847 0.09475084 0.21057384 0.4519673  0.00205708],0.4519672988187873
97727,2,E,[0.18228297 0.12543035 0.12546616 0.21491089 0.34890561 0.00300402],0.3489056127359905
97727,3,E,[0.18490436 0.11868875 0.12020073 0.20871839 0.36515061 0.00233715],0.36515061239651087
97727,4,E,[0.17628394 0.10788195 0.10667453 0.20144329 0.40490832 0.00280796],0.40490831999550725
97727,5,E,[0.20496512 0.13982355 0.14649159 0.19768158 0.30672959 0.00430858],0.3067295855560115
97761,0,C,[0.10504328 0.07988699 0.49353811 0.10696682 0.2117396  0.0028252 ],0.4935381101226256
97761,1,C,[0.08828157 0.06963144 0.52680269 0.10471929 0.20869481 0.00187019],0.5268026942863854
97761,2,C,[0.10151902 0.08219209 0.48069321 0.10814937 0.22502429 0.00242202],0.4806932089341756
97761,3,C,[0.10354774 0.07986583 0.48909204 0.10350286 0.22185382 0.00213772],0.48909203772352533
97761,4,C,[0.10094628 0.07550614 0.51102126 0.10442816 0.20590795 0.00219021],0.511021256282818
97761,5,C,[0.13931063 0.09663521 0.44255232 0.10002052 0.2189167  0.00256463],0.44255231842429216
97915,0,C,[0.11523203 0.22941212 0.20404544 0.20957562 0.23713633 0.00459846],0.2040454436162539
97915,1,C,[0.11181869 0.21113325 0.19165726 0.25686389 0.2254015  0.0031254 ],0.1916572588894024
97915,2,C,[0.11450662 0.23980266 0.20618086 0.20210237 0.23372298 0.00368452],0.20618085930329905
97915,3,C,[0.11385116 0.23526472 0.19927879 0.20972306 0.23872121 0.00316108],0.1992787856275662
97915,4,C,[0.11585657 0.22025665 0.19714711 0.23188162 0.23196586 0.0028922 ],0.197147109201696
97915,5,C,[0.11571604 0.25020517 0.21183833 0.1781904  0.24086992 0.00318014],0.21183832581042264
98106,0,E,[0.11303799 0.39775186 0.20632965 0.11937966 0.16001443 0.00348642],0.16001442654484252
98106,1,E,[0.11553508 0.40347368 0.20731584 0.10138048 0.1703578  0.00193712],0.17035779860537595
98106,2,E,[0.1038918  0.42763255 0.2230231  0.11545125 0.12740467 0.00259662],0.12740467481767673
98106,3,E,[0.10643459 0.42692126 0.21847087 0.11459032 0.13143029 0.00215267],0.1314302880120859
98106,4,E,[0.10993177 0.40676158 0.21222587 0.11563193 0.15311824 0.00233061],0.15311824333810686
98106,5,E,[0.10094378 0.4074682  0.22291752 0.13520722 0.13038572 0.00307755],0.13038572014772262
111431,0,E,[0.41055542 0.13422698 0.12085237 0.14306324 0.18781558 0.00348642],0.1878155806684299
111431,1,E,[0.42103655 0.12827788 0.10415609 0.14763644 0.19652657 0.00236647],0.19652657286670758
111431,2,E,[0.40291986 0.1446767  0.13287997 0.14218304 0.17451101 0.00282942],0.17451100654975893
111431,3,E,[0.39722134 0.13784593 0.13617689 0.14460934 0.18158248 0.00256401],0.18158248344048922
111431,4,E,[0.39392918 0.13273243 0.12259568 0.15033836 0.19818606 0.00221829],0.19818605565383426
111431,5,E,[0.37494871 0.14485023 0.15931473 0.14290111 0.1747025  0.00328272],0.17470250307755436
111516,0,C,[0.12223491 0.15030656 0.33430512 0.18982929 0.1986956  0.00462852],0.3343051214234191
111516,1,C,[0.09885238 0.12853297 0.41058697 0.18020629 0.17863538 0.00318602],0.4105869695339551
111516,2,C,[0.1323114  0.15967891 0.2892952  0.20150246 0.21315145 0.00406058],0.2892951957988423
111516,3,C,[0.12644062 0.15237741 0.3077414  0.20061751 0.20927183 0.00355123],0.3077413998987857
111516,4,C,[0.11419987 0.13961194 0.35048999 0.19018336 0.20203297 0.00348187],0.35048998961053546
111516,5,C,[0.14567091 0.16885515 0.25328272 0.21214608 0.21532622 0.00471892],0.253282724661469
111558,0,D,[0.17582352 0.40409353 0.13861505 0.16419211 0.11372926 0.00354653],0.16419211348881943
111558,1,D,[0.16561476 0.43373263 0.12036777 0.1708907  0.1072676  0.00212654],0.17089069551886732
111558,2,D,[0.18273962 0.37668501 0.15014752 0.16104886 0.12635707 0.00302193],0.16104885681412204
111558,3,D,[0.18350705 0.3905564  0.14373805 0.15891397 0.12081774 0.00246679],0.15891396533284805
111558,4,D,[0.18184371 0.38008592 0.13130037 0.18204027 0.12225873 0.00247101],0.18204026619492883
111558,5,D,[0.19798933 0.3577144  0.1567501  0.16187936 0.12258925 0.00307755],0.161879359868691
111613,0,A,[0.16497355 0.315761   0.16939168 0.2389697  0.10651599 0.00438807],0.1649735513344554
111613,1,A,[0.20556183 0.28655079 0.14506919 0.25828579 0.10121379 0.00331861],0.20556182740706505
111613,2,A,[0.1263123  0.33164254 0.18262322 0.24391248 0.11184284 0.00366661],0.12631230217534373
111613,3,A,[0.13989265 0.33126874 0.17359627 0.2430839  0.10892257 0.00323587],0.13989265298694434
111613,4,A,[0.18580294 0.30719119 0.15817258 0.24128829 0.10386657 0.00367843],0.18580293712969984
111613,5,A,[0.13561756 0.35176446 0.18393517 0.20599097 0.11848584 0.00420599],0.13561756257693885
111668,0,B,[0.10023443 0.22851046 0.38257394 0.17197644 0.11096417 0.00574056],0.22851045924501082
111668,1,B,[0.08326325 0.24055118 0.38348499 0.18240354 0.1057914  0.00450563],0.24055118209668416
111668,2,B,[0.10281734 0.2194505  0.39891748 0.16827463 0.10571839 0.00482166],0.21945050074541003
111668,3,B,[0.09914267 0.2233845  0.39954977 0.1686091  0.10516193 0.00415203],0.22338449725649354
111668,4,B,[0.09681858 0.23567237 0.38185494 0.17047146 0.11066184 0.00452082],0.2356723668323365
111668,5,B,[0.11930652 0.21707017 0.39608125 0.15459581 0.10853508 0.00441116],0.2170701682396389
111694,0,A,[0.22174802 0.34584636 0.1235874  0.1981546  0.10693676 0.00372686],0.22174801635008415
111694,1,A,[0.22343029 0.36299877 0.11329868 0.19055611 0.10726129 0.00245486],0.2234302902646553
111694,2,A,[0.23066075 0.32304682 0.12511696 0.21039813 0.10778674 0.00299059],0.23066075114049972
111694,3,A,[0.22926291 0.32850903 0.12294673 0.20798795 0.108768   0.00252537],0.22926290544936914
111694,4,A,[0.22741695 0.33515851 0.12416814 0.20003931 0.11085839 0.00235869],0.22741695448291355
111694,5,A,[0.22845712 0.29503488 0.13869512 0.22014772 0.11386951 0.00379565],0.22845711940910957
111738,0,B,[0.11234672 0.30031258 0.16888074 0.14363429 0.27001683 0.00480885],0.3003125751382544
111738,1,B,[0.1005281  0.32207304 0.1532508  0.13116841 0.28989971 0.00307994],0.32207304476081516
111738,2,B,[0.11500804 0.28176946 0.17653458 0.15589143 0.26676725 0.00402924],0.28176946460309715
111738,3,B,[0.11280162 0.28992294 0.16877987 0.14964263 0.27536404 0.0034889 ],0.2899229424948084
111738,4,B,[0.11066184 0.31510965 0.16499593 0.14326229 0.26285345 0.00311684],0.31510965097015137
111738,5,B,[0.11838326 0.27369717 0.17285597 0.17029134 0.259643   0.00512926],0.2736971686499795
111835,0,C,[0.05714917 0.10506826 0.47852761 0.30100039 0.05355662 0.00469795],0.4785276073619632
111835,1,C,[0.04117156 0.07642607 0.53698838 0.30747009 0.03504733 0.00289657],0.5369883808059667
111835,2,C,[0.07231695 0.13430549 0.38394499 0.34228884 0.06141173 0.005732  ],0.38394498720213416
111835,3,C,[0.06727181 0.12826649 0.40540484 0.33380307 0.06096582 0.00428797],0.4054048380070644
111835,4,C,[0.05557884 0.1088528  0.47799895 0.30041907 0.05332635 0.00382399],0.4779989523310634
111835,5,C,[0.09608939 0.1698324  0.31145251 0.32681564 0.0877095  0.00810056],0.31145251396648044
111893,0,C,[0.11063357 0.09798028 0.3477699  0.28922217 0.14603871 0.00835537],0.347769896609762
111893,1,C,[0.09249171 0.08028938 0.37413783 0.32276505 0.12446174 0.00585429],0.3741378308822601
111893,2,C,[0.11510205 0.10622876 0.3385415  0.27261861 0.15965205 0.00785702],0.33854150344500306
111893,3,C,[0.11278167 0.10179394 0.34024965 0.28047087 0.157751   0.00695288],0.34024964537592645
111893,4,C,[0.1086401  0.09266279 0.35430882 0.28672114 0.15123691 0.00643024],0.3543088198129896
111893,5,C,[0.12987279 0.11263849 0.31965531 0.24805088 0.17962659 0.01015593],0.31965531391054575
111914,0,B,[0.15 0.2  0.1  0.35 0.2  0.  ],0.2
111914,1,B,[0.15432099 0.30864198 0.11728395 0.2808642  0.13580247 0.00308642],0.30864197530864196
111914,2,B,[0.22077922 0.2987013  0.12987013 0.28571429 0.06493506 0.        ],0.2987012987012987
111914,3,B,[0.1459854  0.31143552 0.12895377 0.243309   0.1703163  0.        ],0.31143552311435524
111914,4,B,[0.35714286 0.5        0.         0.07142857 0.07142857 0.        ],0.5
111914,5,B,[0.125 0.125 0.25  0.    0.5   0.   ],0.125
111918,0,D,[0.09312994 0.13132151 0.07107721 0.62665119 0.07334328 0.00447687],0.626651191068369
111918,1,D,[0.0660596  0.10610816 0.04953211 0.72514923 0.05027562 0.00287527],0.7251492333577941
111918,2,D,[0.12028191 0.16232561 0.09063052 0.53577094 0.08540322 0.0055878 ],0.5357709362269728
111918,3,D,[0.11649688 0.1561593  0.08528706 0.55504296 0.08251589 0.00449791],0.555042958437646
111918,4,D,[0.09387114 0.13336826 0.07097957 0.6224725  0.07548455 0.00382399],0.6224724986904139
111918,5,D,[0.15837989 0.19078212 0.11340782 0.41256983 0.11927374 0.00558659],0.41256983240223466
111926,0,B,[0.09704857 0.45533782 0.08652921 0.039673   0.31774465 0.00366675],0.4553378215917288
111926,1,B,[0.08579261 0.49825483 0.05971729 0.03116942 0.3223597  0.00270616],0.4982548257477604
111926,2,B,[0.09659887 0.41901892 0.0897805  0.03856881 0.35209767 0.00393523],0.4190189240129473
111926,3,B,[0.09736269 0.42456666 0.09304239 0.03847391 0.3431876  0.00336675],0.4245666606004552
111926,4,B,[0.09611659 0.43922163 0.08530593 0.03964844 0.33656249 0.00314492],0.43922163254991153
111926,5,B,[0.11079196 0.35463685 0.13848995 0.04708658 0.34396799 0.00502667],0.354636848584325
111929,0,A,[0.27780115 0.19073094 0.2723912  0.13633085 0.1198906  0.00285525],0.2778011541235874
111929,1,A,[0.30270691 0.18918724 0.25976073 0.14720962 0.09883975 0.00229575],0.3027069142743131
111929,2,A,[0.24680011 0.20721055 0.29011    0.1244499  0.12820157 0.00322787],0.24680010923726423
111929,3,A,[0.25111622 0.20611449 0.28938571 0.12424183 0.12618634 0.00295541],0.2511162244564716
111929,4,A,[0.27049111 0.20790161 0.27369219 0.12506669 0.12023699 0.00261141],0.27049111279588917
111929,5,A,[0.23122692 0.19398851 0.31124333 0.11068937 0.1471071  0.00574477],0.23122691834222406
111954,0,D,[0.16217841 0.10137653 0.20792258 0.35333013 0.16888074 0.00631161],0.35333012743447945
111954,1,D,[0.14471182 0.08943324 0.21626396 0.38869147 0.15618678 0.00471273],0.3886914728917108
111954,2,D,[0.16833283 0.10115639 0.21226054 0.34049792 0.17146669 0.00628562],0.3404979249396733
111954,3,D,[0.16769169 0.10224267 0.21065418 0.35244273 0.16153906 0.00542967],0.35244273039346447
111954,4,D,[0.15665628 0.10265914 0.20660995 0.36905063 0.15994159 0.00508241],0.3690506275798164
111954,5,D,[0.19398851 0.11643414 0.20465737 0.30765285 0.16957325 0.00769389],0.30765285186704966
111961,0,C,[0.10209786 0.14751142 0.53814018 0.17116494 0.0377194  0.00336619],0.5381401779273864
111961,1,C,[0.08539357 0.14310934 0.59105592 0.15168746 0.0263001  0.0024536 ],0.5910559188178276
111961,2,C,[0.10871346 0.15267251 0.51022756 0.18330371 0.04102665 0.0040561 ],0.5102275627106958
111961,3,C,[0.10766362 0.14833258 0.51598114 0.18652104 0.03831436 0.00318725],0.5159811432232524
111961,4,C,[0.10167635 0.15064724 0.53042428 0.17709825 0.03664392 0.00350995],0.5304242832673461
111961,5,C,[0.13428396 0.15551908 0.45814526 0.19686089 0.05016414 0.00502667],0.45814526056627003
111964,0,D,[0.1000541  0.11577302 0.06969824 0.51538831 0.19229382 0.0067925 ],0.5153883144986776
111964,1,D,[0.07855936 0.09747846 0.05110002 0.59098015 0.17669826 0.00518375],0.5909801514841558
111964,2,D,[0.1165481  0.13138019 0.08121612 0.45573876 0.20781046 0.00730636],0.4557387617687483
111964,3,D,[0.11451927 0.12493736 0.07695405 0.46605207 0.21120512 0.00633213],0.46605206803796284
111964,4,D,[0.1069834  0.11908573 0.07067644 0.49650409 0.20046051 0.00628984],0.49650408558672393
111964,5,D,[0.14833812 0.14187526 0.09448092 0.37997538 0.22558474 0.00974559],0.37997537956503896
111984,0,A,[0.34783001 0.10976196 0.07730224 0.14718081 0.31047127 0.00745371],0.3478300072132724
111984,1,A,[0.34918639 0.09467255 0.06340084 0.1529351  0.33466052 0.0051446 ],0.34918638511525474
111984,2,A,[0.3092892  0.13243228 0.0821115  0.15124436 0.31756258 0.00736008],0.30928919670318356
111984,3,A,[0.31220256 0.12620628 0.07838252 0.15269651 0.32412765 0.00638448],0.3122025582792568
111984,4,A,[0.3205571  0.11546345 0.07570269 0.15177042 0.33035689 0.00614944],0.32055709993541687
111984,5,A,[0.3018055  0.14587608 0.08935166 0.14320886 0.31021748 0.00954042],0.30180549856380795
112145,0,B,[0.23238759 0.29968141 0.13089084 0.15253066 0.17450108 0.01000842],0.29968141380139457
112145,1,B,[0.22837158 0.32287744 0.11358786 0.15620067 0.171637   0.00732544],0.3228774412866304
112145,2,B,[0.2255078  0.29402284 0.13305905 0.15519302 0.18249339 0.00972391],0.2940228413328737
112145,3,B,[0.23216845 0.28774783 0.13103515 0.153675   0.18672048 0.00865308],0.28774783174490004
112145,4,B,[0.23547581 0.28385702 0.12958751 0.15895881 0.18403392 0.00808693],0.2838570185044787
112145,5,B,[0.24415265 0.25810423 0.1450554  0.14854329 0.19193681 0.01220763],0.25810422650800163
117651,0,E,[0.11288771 0.11883866 0.18610243 0.32931594 0.24873768 0.00411758],0.24873767732628035
117651,1,E,[0.09367873 0.09505643 0.15587108 0.35681237 0.29573758 0.0028438 ],0.29573758236540565
117651,2,E,[0.11745692 0.13108472 0.19554366 0.31822964 0.23406322 0.00362184],0.23406322330514356
117651,3,E,[0.11125847 0.12554814 0.19176998 0.32560348 0.24271369 0.00310623],0.2427136906082582
117651,4,E,[0.10959481 0.1166428  0.17914806 0.33799455 0.25330638 0.0033134 ],0.2533063768848454
117651,5,E,[0.13438654 0.15090275 0.20004103 0.29565039 0.21563398 0.00338531],0.2156339762002462
117742,0,B,[0.14053859 0.33782159 0.19009978 0.16389156 0.16241885 0.00522962],0.33782159172878096
117742,1,B,[0.12880826 0.37026107 0.1691973  0.15716292 0.17072653 0.00384393],0.370261068976055
117742,2,B,[0.14910887 0.32346318 0.19356037 0.17263965 0.15675995 0.00446798],0.3234631794311604
117742,3,B,[0.14528618 0.33480252 0.18737613 0.16909274 0.15963692 0.00380551],0.3348025198876172
117742,4,B,[0.14143712 0.35666751 0.17555387 0.15946424 0.16364811 0.00322916],0.3566675090556819
117742,5,B,[0.16270004 0.30447271 0.19696348 0.1774723  0.15418547 0.00420599],0.30447271235125156
117820,0,C,[0.13563958 0.2639156  0.25646189 0.1655446  0.17149555 0.00694277],0.2564618898773744
117820,1,C,[0.12924392 0.26196556 0.27647121 0.18185297 0.14439612 0.00607023],0.2764712122015714
117820,2,C,[0.13764791 0.26523166 0.24953552 0.16932224 0.17212928 0.0061334 ],0.24953551778015554
117820,3,C,[0.13237512 0.26707119 0.25066001 0.17009615 0.17413974 0.00565778],0.25066001211580313
117820,4,C,[0.13267627 0.25917502 0.25656361 0.16971331 0.1760593  0.00581248],0.2565636144104681
117820,5,C,[0.13305293 0.2624128  0.22137874 0.16167419 0.21450554 0.00697579],0.221378744357817
117854,0,C,[0.10179731 0.15388314 0.25673239 0.26496754 0.21895287 0.00366675],0.25673238759317146
117854,1,C,[0.08671445 0.14495049 0.26212088 0.27619214 0.2277263  0.00229575],0.2621208792041399
117854,2,C,[0.10924174 0.16685097 0.23312754 0.28022492 0.20747022 0.00308461],0.2331275434598665
117854,3,C,[0.10626133 0.16367179 0.23890569 0.2768461  0.21191686 0.00239823],0.23890568869366213
117854,4,C,[0.09841912 0.15581389 0.26324657 0.26509982 0.21511807 0.00230253],0.26324656726476287
117854,5,C,[0.12002462 0.17018876 0.24045958 0.25738613 0.2085556  0.00338531],0.24045958145260565
117877,0,B,[0.19538952 0.32573936 0.21714956 0.17335898 0.08409473 0.00426785],0.32573936042317864
117877,1,B,[0.18202976 0.38440052 0.20041849 0.16388095 0.06613857 0.00313172],0.38440051622810006
117877,2,B,[0.20248291 0.27618225 0.23747913 0.19093689 0.0889836  0.00393523],0.27618224715378725
117877,3,B,[0.19816318 0.29289206 0.23315318 0.18743098 0.08498264 0.00337797],0.29289206215456876
117877,4,B,[0.19074495 0.34021284 0.21500576 0.17372869 0.07730323 0.00300452],0.34021284362451915
117877,5,B,[0.20229791 0.24405006 0.24846122 0.19183422 0.10925318 0.00410341],0.2440500615510874
117886,0,D,[0.16842991 0.1627194  0.32964655 0.19301515 0.14132003 0.00486896],0.19301514787208462
117886,1,D,[0.15413349 0.1635501  0.34968645 0.20174694 0.1265807  0.00430232],0.2017469421566919
117886,2,D,[0.18017433 0.16506467 0.32117099 0.18533176 0.14334257 0.00491568],0.18533176342073807
117886,3,D,[0.17873801 0.16233431 0.32555487 0.18710315 0.14201043 0.00425923],0.18710315135529967
117886,4,D,[0.16822509 0.1611771  0.33091848 0.19223317 0.14312189 0.00432426],0.19223317327942044
117886,5,D,[0.19347558 0.15480098 0.30775544 0.18239639 0.15592942 0.00564218],0.1823963890028724
117973,0,A,[0.23178649 0.25036066 0.25694277 0.15220005 0.10393123 0.00477879],0.23178648713633085
117973,1,A,[0.23800666 0.27145541 0.24906238 0.14544929 0.09276068 0.00326557],0.23800666247420754
117973,2,A,[0.22075777 0.23502129 0.26363787 0.16286202 0.11358437 0.00413669],0.22075776636656266
117973,3,A,[0.22800521 0.24078164 0.25853902 0.15877685 0.11030865 0.00358862],0.22800520530801813
117973,4,A,[0.24140061 0.25628282 0.24448937 0.15160194 0.10277146 0.00345379],0.24140061213601774
117973,5,A,[0.22763644 0.22979073 0.25010259 0.16700862 0.12135823 0.00410341],0.2276364382437423
